item,itemLabel,startDate,endDate,sourceDate,psid
Q3434055,Ro Tu-chol,2014-04-09,2019-04-11,2022-09-12,Q3434055-4420AD13-153B-40DE-A49B-88D88D0FC8BA
Q705608,Kang Sok-ju,2014-04-09,2016-05-20,2022-09-12,Q705608-067833B5-5B50-43F8-91C5-E02DEB0A75C3
Q25035961,Kim Tok-hun,2014-05,2019-04-11,2022-09-12,Q25035961-80ECAFFC-2808-4A2A-9DF9-01ED9152BAEC
Q31180000,Im Chol-ung,2014-05-22,2019-04-11,2022-09-12,Q31180000-E4631AC0-D6C9-4EA4-B965-002054B48D1E
Q16181667,Ri Ryong-nam,2016-06-29,2019-04-11,2022-09-12,Q16181667-441624B0-03D6-4CA0-B9C5-673A88FBE7EC
Q56825043,Jo Kwang-ho,2017-01-17,2019-04-11,2022-09-12,Q56825043-BC14395B-9E4A-4572-BF09-4D7FB25D4730
Q12593548,Tong Jong-ho,2017-05-13,2019-04-11,2022-09-12,Q12593548-5439735B-DB3E-4F1A-BB75-2E100FBD7B8E
Q12593548,Tong Jong-ho,2019-04-11,2021-01-18,2022-09-12,Q12593548-4DD2B689-02CD-46C6-9D55-0BEEC31986EC
Q16181667,Ri Ryong-nam,2019-04-11,2021-01-18,2022-09-12,Q16181667-3243741C-F8EE-4B37-8DE4-70E963BAB0CB
Q25035961,Kim Tok-hun,2019-04-11,2020-08-13,2022-09-12,Q25035961-FFA17223-34C6-4153-831E-1DEE589C63B6
Q31180000,Im Chol-ung,2019-04-11,2021-01-18,2022-09-12,Q31180000-C9F1900F-3912-4188-A6BF-2A34518F905A
Q3434055,Ro Tu-chol,2019-04-11,2019-12-31,2022-09-12,Q3434055-95B07502-FF06-4C61-9FEA-EC3679BD88F3
Q56825043,Jo Kwang-ho,2019-04-11,2021-01-18,2022-09-12,Q56825043-37EBA0C5-CD8E-4017-B5F6-35E21439A8D5
Q63776707,Yang Sung-ho,2020-04,,,Q63776707-e56de6ee-4583-445b-abb5-a0c7cf0304fe
Q105159427,Ri Song-hak,2021-01-18,,,Q105159427-B91EEE76-C6C2-4BCD-BA99-57B9A52E0198
Q105706437,Jon Hyon-chol,2021-01-18,,,Q105706437-808647A3-D191-4CBD-A83A-C5C2203D4B12
Q114593874,Ju Chol-gyu,2021-01-18,,,Q114593874-63A99AA1-1E6C-4F5E-8544-3CC472FD263D
Q114593877,Kim Song-ryong,2021-01-18,,,Q114593877-2325C7D8-E0A7-473F-B42A-B4A1C9514D4B
Q12597103,Pak Jong-gun,2021-01-18,,,Q12597103-3A09C698-45A2-4060-8A6D-AFB330B9138F
Q56820559,Pak Hun,2021-01-18,,,Q56820559-86A87183-29FA-4B55-A0E6-4E00EB01CBBA
Q114595445,Jon Sung Guk,2022-06-10,,,Q114595445-595f6a2e-468d-6dad-a3cf-1f3159999c71
